transaction_id,region,store_id,latitude,longitude,date,transaction_time,shift,day_of_week,season,sales,product_category,product_sku,quantity,promotion,weather,store_size,staff_count,customer_type,payment_method
T-999,Oeste,S-37,20.784051,-103.433094,10/7/2024,21:07:00,noche,monday,otoÃ±o,26.35,Cafes,Espresso,2,No,soleado,mediana,8,Recurrente,Efectivo
T-1000,Norte,S-4,25.722893,-100.243706,9/23/2024,11:20:00,maÃ±ana,monday,otoÃ±o,24.06,Reposteria,Donut,2,No,lluvioso,mediana,9,Nuevo,Tarjeta
T-1001,Norte,S-4,25.722893,-100.243706,8/6/2024,15:05:00,tarde,tuesday,verano,9.84,Cafes,Espresso,1,No,soleado,mediana,9,Nuevo,Tarjeta
T-1002,Oeste,S-44,20.332428,-103.711907,9/27/2024,19:05:00,noche,friday,otoÃ±o,98.07,Reposteria,Donut,5,No,lluvioso,mediana,11,Nuevo,Digital
T-1003,Sur,S-20,18.051382,-92.783843,6/29/2024,18:52:00,noche,saturday,verano,63.37,Reposteria,Croissant,5,No,soleado,pequeña,7,Nuevo,Tarjeta
T-1004,Sur,S-20,18.051382,-92.783843,1/23/2024,18:29:00,noche,tuesday,invierno,52.22,Reposteria,Donut,4,Si,frio,pequeña,7,Nuevo,Tarjeta
T-1005,Sur,S-20,18.051382,-92.783843,11/9/2024,9:13:00,maÃ±ana,saturday,otoÃ±o,47.46,Snacks Salados,Chips,2,No,soleado,pequeña,7,Nuevo,Tarjeta
T-1006,Sur,S-24,17.811879,-92.838952,3/20/2024,7:39:00,maÃ±ana,wednesday,primavera,117.66,Reposteria,Croissant,5,No,lluvioso,pequeña,7,Nuevo,Tarjeta
T-1007,Sur,S-24,17.811879,-92.838952,5/19/2024,12:26:00,tarde,sunday,primavera,20.42,Tes,Te Verde,4,No,lluvioso,pequeña,7,Nuevo,Tarjeta
T-1008,Sur,S-24,17.811879,-92.838952,8/17/2024,11:14:00,maÃ±ana,saturday,verano,12.91,Cafes,Latte,1,No,soleado,pequeña,7,Nuevo,Tarjeta
T-1009,Norte,S-11,25.414327,-100.378008,12/14/2024,17:25:00,tarde,saturday,invierno,63.05,Tes,Te Chai,5,No,lluvioso,mediana,11,Recurrente,Digital
T-1010,Norte,S-13,25.897395,-100.634332,8/28/2024,12:14:00,tarde,wednesday,verano,35.81,Cafes,Espresso,3,Si,soleado,mediana,8,Nuevo,Efectivo
T-1011,Norte,S-13,25.897395,-100.634332,11/11/2024,11:09:00,maÃ±ana,monday,otoÃ±o,34.45,Tes,Te Verde,5,No,lluvioso,mediana,8,Nuevo,Efectivo
T-1012,Norte,S-10,25.98204,-100.109054,3/30/2024,7:57:00,maÃ±ana,saturday,primavera,21.76,Cafes,Latte,3,No,soleado,grande,13,Recurrente,Tarjeta
T-1013,Norte,S-10,25.98204,-100.109054,8/12/2024,9:04:00,maÃ±ana,monday,verano,62.08,Snacks Salados,Palomitas,5,No,soleado,grande,13,Recurrente,Tarjeta
T-1014,Este,S-27,19.579438,-99.476078,11/12/2024,17:59:00,tarde,tuesday,otoÃ±o,5.06,Cafes,Latte,1,No,lluvioso,mediana,11,Nuevo,Digital
T-1015,Oeste,S-37,20.784051,-103.433094,11/17/2024,10:04:00,maÃ±ana,sunday,otoÃ±o,39.12,Tes,Te Chai,5,No,soleado,mediana,8,Nuevo,Efectivo
T-1016,Oeste,S-37,20.784051,-103.433094,5/1/2024,16:16:00,tarde,wednesday,primavera,93.91,Reposteria,Donut,4,No,lluvioso,mediana,8,Nuevo,Efectivo
T-1017,Norte,S-10,25.98204,-100.109054,7/17/2024,19:23:00,noche,wednesday,verano,50.7,Reposteria,Croissant,3,No,soleado,grande,13,Nuevo,Tarjeta
T-1018,Norte,S-14,25.590542,-100.428916,8/1/2024,15:28:00,tarde,thursday,verano,59.94,Snacks Salados,Pretzels,3,No,soleado,mediana,11,Recurrente,Tarjeta
T-1019,Norte,S-14,25.590542,-100.428916,10/18/2024,11:42:00,maÃ±ana,friday,otoÃ±o,58.41,Snacks Salados,Palomitas,4,No,lluvioso,mediana,11,Nuevo,Digital
T-1020,Norte,S-14,25.590542,-100.428916,2/25/2024,15:19:00,tarde,sunday,invierno,19.7,Cafes,Latte,3,No,lluvioso,mediana,11,Nuevo,Digital
T-1021,Este,S-29,19.228449,-99.163392,7/16/2024,13:17:00,tarde,tuesday,verano,98.09,Snacks Salados,Palomitas,5,No,soleado,grande,13,Nuevo,Efectivo
T-1022,Este,S-29,19.228449,-99.163392,6/11/2024,17:08:00,tarde,tuesday,verano,64.35,Reposteria,Croissant,3,No,soleado,grande,13,Nuevo,Efectivo
T-1023,Norte,S-6,25.472729,-100.234485,1/28/2024,6:20:00,maÃ±ana,sunday,invierno,11.32,Cafes,Latte,2,No,lluvioso,mediana,11,Nuevo,Efectivo
T-1024,Norte,S-6,25.472729,-100.234485,8/31/2024,7:18:00,maÃ±ana,saturday,verano,13.04,Cafes,Americano,2,No,soleado,mediana,11,Nuevo,Efectivo
T-1025,Norte,S-6,25.472729,-100.234485,11/12/2024,16:35:00,tarde,tuesday,otoÃ±o,39.92,Reposteria,Croissant,2,No,lluvioso,mediana,11,Nuevo,Efectivo
T-1026,Norte,S-9,25.645967,-100.493547,7/13/2024,12:37:00,tarde,saturday,verano,50.91,Reposteria,Croissant,4,No,soleado,mediana,10,Recurrente,Tarjeta
T-1027,Norte,S-9,25.645967,-100.493547,10/17/2024,8:05:00,maÃ±ana,thursday,otoÃ±o,44.68,Cafes,Latte,5,No,lluvioso,mediana,10,Recurrente,Tarjeta
T-1028,Norte,S-9,25.645967,-100.493547,4/10/2024,20:18:00,noche,wednesday,primavera,10.9,Cafes,Espresso,1,No,soleado,mediana,10,Recurrente,Tarjeta
T-1029,Este,S-33,19.07735,-98.875758,9/7/2024,7:03:00,maÃ±ana,saturday,otoÃ±o,60.25,Reposteria,Croissant,4,No,soleado,grande,15,Nuevo,Tarjeta
T-1030,Este,S-33,19.07735,-98.875758,12/3/2024,10:02:00,maÃ±ana,tuesday,invierno,10.29,Reposteria,Donut,1,No,frio,grande,15,Nuevo,Tarjeta
T-1031,Sur,S-25,17.881366,-93.051355,12/22/2024,8:51:00,maÃ±ana,sunday,invierno,24.38,Tes,Te Chai,2,No,lluvioso,mediana,8,Recurrente,Efectivo
T-1032,Sur,S-25,17.881366,-93.051355,5/16/2024,9:58:00,maÃ±ana,thursday,primavera,51.73,Reposteria,Croissant,5,No,soleado,mediana,8,Recurrente,Efectivo
T-1033,Norte,S-12,25.508897,-100.543849,3/19/2024,13:49:00,tarde,tuesday,primavera,15.12,Snacks Salados,Chips,1,No,soleado,mediana,10,Nuevo,Tarjeta
T-1034,Norte,S-12,25.508897,-100.543849,11/16/2024,21:40:00,noche,saturday,otoÃ±o,102.81,Reposteria,Muffin,5,No,lluvioso,mediana,10,Nuevo,Tarjeta
T-1035,Oeste,S-46,20.893363,-103.411872,8/9/2024,13:13:00,tarde,friday,verano,41.17,Cafes,Latte,4,No,soleado,pequeña,5,Nuevo,Efectivo
T-1036,Oeste,S-46,20.893363,-103.411872,9/10/2024,13:30:00,tarde,tuesday,otoÃ±o,17.61,Reposteria,Donut,1,No,lluvioso,pequeña,5,Nuevo,Efectivo
T-1037,Norte,S-10,25.98204,-100.109054,12/24/2024,6:12:00,maÃ±ana,tuesday,invierno,45.08,Snacks Salados,Chips,2,No,frio,grande,13,Nuevo,Digital
T-1038,Norte,S-10,25.98204,-100.109054,9/16/2024,13:27:00,tarde,monday,otoÃ±o,39.65,Snacks Salados,Palomitas,2,No,lluvioso,grande,13,Nuevo,Digital
T-1039,Norte,S-4,25.722893,-100.243706,6/25/2024,18:39:00,noche,tuesday,verano,23.48,Reposteria,Croissant,1,No,soleado,mediana,9,Recurrente,Efectivo
T-1040,Norte,S-4,25.722893,-100.243706,12/11/2024,10:49:00,maÃ±ana,wednesday,invierno,20.91,Reposteria,Donut,1,No,lluvioso,mediana,9,Recurrente,Efectivo
T-1041,Sur,S-24,17.811879,-92.838952,9/7/2024,11:12:00,maÃ±ana,saturday,otoÃ±o,41.4,Tes,Te Verde,3,No,soleado,pequeña,7,Recurrente,Tarjeta
T-1042,Sur,S-24,17.811879,-92.838952,8/25/2024,13:47:00,tarde,sunday,verano,21.82,Reposteria,Croissant,1,No,soleado,pequeña,7,Recurrente,Tarjeta
T-1043,Sur,S-24,17.811879,-92.838952,12/4/2024,19:37:00,noche,wednesday,invierno,30.84,Cafes,Latte,4,No,frio,pequeña,7,Recurrente,Efectivo
T-1044,Sur,S-24,17.811879,-92.838952,7/19/2024,10:17:00,maÃ±ana,friday,verano,46.64,Cafes,Espresso,5,No,soleado,pequeña,7,Recurrente,Efectivo
T-1045,Sur,S-24,17.811879,-92.838952,1/31/2024,6:04:00,maÃ±ana,wednesday,invierno,53.34,Reposteria,Donut,3,No,lluvioso,pequeña,7,Recurrente,Efectivo
T-1046,Norte,S-1,25.375665,-100.12286,6/22/2024,17:39:00,tarde,saturday,verano,39.09,Cafes,Latte,5,No,soleado,grande,14,Nuevo,Tarjeta
T-1047,Norte,S-1,25.375665,-100.12286,10/16/2024,18:01:00,noche,wednesday,otoÃ±o,23.77,Cafes,Latte,2,No,lluvioso,grande,14,Nuevo,Tarjeta
T-1048,Este,S-36,19.486344,-98.958869,12/23/2024,7:20:00,maÃ±ana,monday,invierno,27.47,Reposteria,Donut,2,No,frio,grande,12,Recurrente,Tarjeta
T-1049,Este,S-36,19.486344,-98.958869,9/18/2024,21:48:00,noche,wednesday,otoÃ±o,95.19,Reposteria,Muffin,5,No,soleado,grande,12,Recurrente,Tarjeta
T-1050,Norte,S-13,25.897395,-100.634332,7/5/2024,18:30:00,noche,friday,verano,13.25,Cafes,Americano,1,No,soleado,mediana,8,Nuevo,Tarjeta
T-1051,Sur,S-21,17.62616,-93.165181,11/5/2024,19:52:00,noche,tuesday,otoÃ±o,105.01,Snacks Salados,Palomitas,5,No,soleado,pequeña,5,Recurrente,Tarjeta
T-1052,Sur,S-21,17.62616,-93.165181,5/24/2024,9:27:00,maÃ±ana,friday,primavera,10.58,Cafes,Latte,2,No,soleado,pequeña,5,Recurrente,Tarjeta
T-1053,Norte,S-10,25.98204,-100.109054,10/11/2024,9:48:00,maÃ±ana,friday,otoÃ±o,48.25,Cafes,Espresso,4,No,lluvioso,grande,13,Recurrente,Tarjeta
T-1054,Sur,S-21,17.62616,-93.165181,1/27/2024,21:23:00,noche,saturday,invierno,45.16,Tes,Te Negro,4,No,frio,pequeña,5,Nuevo,Efectivo
T-1055,Oeste,S-40,20.708795,-103.539407,6/14/2024,16:02:00,tarde,friday,verano,47.81,Reposteria,Muffin,2,No,soleado,pequeña,7,Recurrente,Efectivo
T-1056,Norte,S-11,25.414327,-100.378008,2/17/2024,14:21:00,tarde,saturday,invierno,22.49,Cafes,Latte,4,No,frio,mediana,11,Nuevo,Digital
T-1057,Norte,S-11,25.414327,-100.378008,12/21/2024,6:52:00,maÃ±ana,saturday,invierno,16.7,Cafes,Latte,3,No,frio,mediana,11,Nuevo,Digital
T-1058,Norte,S-11,25.414327,-100.378008,12/23/2024,6:02:00,maÃ±ana,monday,invierno,29.69,Reposteria,Muffin,2,No,frio,mediana,11,Nuevo,Digital
T-1059,Este,S-32,19.292026,-98.918549,10/8/2024,7:37:00,maÃ±ana,tuesday,otoÃ±o,60.09,Cafes,Americano,5,Si,soleado,grande,15,Recurrente,Efectivo
T-1060,Norte,S-14,25.590542,-100.428916,11/17/2024,14:17:00,tarde,sunday,otoÃ±o,15.13,Tes,Te Verde,2,No,lluvioso,mediana,11,Nuevo,Efectivo
T-1061,Norte,S-14,25.590542,-100.428916,7/20/2024,8:28:00,maÃ±ana,saturday,verano,35.23,Cafes,Americano,5,No,soleado,mediana,11,Nuevo,Efectivo
T-1062,Norte,S-14,25.590542,-100.428916,12/19/2024,16:52:00,tarde,thursday,invierno,27.69,Cafes,Latte,2,No,lluvioso,mediana,11,Recurrente,Efectivo
T-1063,Norte,S-14,25.590542,-100.428916,1/13/2024,7:53:00,maÃ±ana,saturday,invierno,63.31,Snacks Salados,Chips,4,No,frio,mediana,11,Recurrente,Efectivo
T-1064,Este,S-32,19.292026,-98.918549,12/7/2024,19:04:00,noche,saturday,invierno,61.01,Reposteria,Muffin,6,Si,frio,grande,15,Recurrente,Tarjeta
T-1065,Este,S-32,19.292026,-98.918549,8/15/2024,10:10:00,maÃ±ana,thursday,verano,29.42,Cafes,Espresso,2,No,soleado,grande,15,Recurrente,Tarjeta
T-1066,Oeste,S-42,20.57922,-103.574143,1/18/2024,20:09:00,noche,thursday,invierno,12.44,Cafes,Latte,1,No,lluvioso,pequeña,5,Recurrente,Efectivo
T-1067,Norte,S-8,25.84766,-100.380484,8/21/2024,20:17:00,noche,wednesday,verano,59.59,Cafes,Americano,5,Si,soleado,mediana,9,Nuevo,Efectivo
T-1068,Norte,S-8,25.84766,-100.380484,12/13/2024,6:31:00,maÃ±ana,friday,invierno,37.3,Snacks Salados,Pretzels,2,No,lluvioso,mediana,9,Nuevo,Efectivo
T-1069,Oeste,S-46,20.893363,-103.411872,4/13/2024,18:42:00,noche,saturday,primavera,44.31,Reposteria,Muffin,2,No,lluvioso,pequeña,5,Recurrente,Tarjeta
T-1070,Oeste,S-46,20.893363,-103.411872,10/13/2024,21:50:00,noche,sunday,otoÃ±o,11.33,Reposteria,Donut,1,No,soleado,pequeña,5,Recurrente,Tarjeta
T-1071,Norte,S-11,25.414327,-100.378008,10/9/2024,14:47:00,tarde,wednesday,otoÃ±o,59.34,Cafes,Americano,4,No,lluvioso,mediana,11,Recurrente,Tarjeta
T-1072,Norte,S-11,25.414327,-100.378008,9/10/2024,15:23:00,tarde,tuesday,otoÃ±o,17.17,Cafes,Espresso,2,No,lluvioso,mediana,11,Recurrente,Tarjeta
T-1073,Norte,S-11,25.414327,-100.378008,12/14/2024,6:21:00,maÃ±ana,saturday,invierno,21.47,Tes,Te Negro,2,No,frio,mediana,11,Recurrente,Tarjeta
T-1074,Norte,S-8,25.84766,-100.380484,9/23/2024,6:16:00,maÃ±ana,monday,otoÃ±o,44.65,Reposteria,Donut,3,No,soleado,mediana,9,Nuevo,Digital
T-1075,Norte,S-8,25.84766,-100.380484,9/24/2024,15:14:00,tarde,tuesday,otoÃ±o,19.66,Reposteria,Donut,1,No,lluvioso,mediana,9,Nuevo,Digital
T-1076,Norte,S-8,25.84766,-100.380484,1/1/2024,18:31:00,noche,monday,invierno,48.28,Snacks Salados,Palomitas,3,No,frio,mediana,9,Nuevo,Digital
T-1077,Norte,S-13,25.897395,-100.634332,1/16/2024,7:11:00,maÃ±ana,tuesday,invierno,8.58,Cafes,Espresso,1,No,frio,mediana,8,Nuevo,Efectivo
T-1078,Norte,S-13,25.897395,-100.634332,11/1/2024,9:23:00,maÃ±ana,friday,otoÃ±o,56.76,Cafes,Americano,5,No,soleado,mediana,8,Nuevo,Efectivo
T-1079,Este,S-32,19.292026,-98.918549,1/16/2024,9:55:00,maÃ±ana,tuesday,invierno,77.21,Reposteria,Muffin,4,No,lluvioso,grande,15,Recurrente,Tarjeta
T-1080,Este,S-32,19.292026,-98.918549,1/14/2024,9:48:00,maÃ±ana,sunday,invierno,12.24,Tes,Te Negro,1,No,frio,grande,15,Recurrente,Tarjeta
T-1081,Sur,S-16,18.173285,-92.918518,1/18/2024,10:49:00,maÃ±ana,thursday,invierno,12.57,Cafes,Espresso,2,Si,lluvioso,mediana,11,Recurrente,Digital
T-1082,Sur,S-16,18.173285,-92.918518,2/5/2024,15:17:00,tarde,monday,invierno,11.77,Reposteria,Donut,1,No,lluvioso,mediana,11,Recurrente,Digital
T-1083,Norte,S-11,25.414327,-100.378008,11/3/2024,6:43:00,maÃ±ana,sunday,otoÃ±o,27.47,Snacks Salados,Chips,2,No,soleado,mediana,11,Recurrente,Efectivo
T-1084,Norte,S-3,25.368596,-100.123566,4/24/2024,11:37:00,maÃ±ana,wednesday,primavera,6.39,Cafes,Espresso,1,No,lluvioso,mediana,8,Nuevo,Tarjeta
T-1085,Norte,S-3,25.368596,-100.123566,7/6/2024,15:01:00,tarde,saturday,verano,34.78,Reposteria,Donut,3,No,soleado,mediana,8,Nuevo,Tarjeta
T-1086,Este,S-36,19.486344,-98.958869,2/4/2024,8:56:00,maÃ±ana,sunday,invierno,27.51,Tes,Te Negro,2,No,lluvioso,grande,12,Recurrente,Digital
T-1087,Oeste,S-37,20.784051,-103.433094,8/16/2024,16:23:00,tarde,friday,verano,11.56,Tes,Te Chai,1,No,soleado,mediana,8,Nuevo,Efectivo
T-1088,Oeste,S-37,20.784051,-103.433094,1/21/2024,7:19:00,maÃ±ana,sunday,invierno,17.65,Reposteria,Croissant,1,No,frio,mediana,8,Nuevo,Efectivo
T-1089,Oeste,S-37,20.784051,-103.433094,12/6/2024,10:00:00,maÃ±ana,friday,invierno,68.73,Reposteria,Muffin,3,No,lluvioso,mediana,8,Nuevo,Efectivo
T-1090,Este,S-31,19.58313,-99.357508,2/20/2024,10:40:00,maÃ±ana,tuesday,invierno,63.03,Cafes,Latte,5,No,frio,mediana,8,Nuevo,Tarjeta
T-1091,Sur,S-16,18.173285,-92.918518,11/16/2024,7:52:00,maÃ±ana,saturday,otoÃ±o,12.81,Tes,Te Chai,1,No,lluvioso,mediana,11,Recurrente,Digital
T-1092,Sur,S-16,18.173285,-92.918518,7/10/2024,10:53:00,maÃ±ana,wednesday,verano,48.48,Reposteria,Donut,2,No,soleado,mediana,11,Recurrente,Digital
T-1093,Sur,S-16,18.173285,-92.918518,3/21/2024,10:18:00,maÃ±ana,thursday,primavera,65.97,Reposteria,Croissant,6,Si,lluvioso,mediana,11,Recurrente,Digital
T-1094,Sur,S-24,17.811879,-92.838952,5/23/2024,14:19:00,tarde,thursday,primavera,106.81,Snacks Salados,Pretzels,5,No,lluvioso,pequeña,7,Recurrente,Tarjeta
T-1095,Sur,S-24,17.811879,-92.838952,2/16/2024,14:34:00,tarde,friday,invierno,32.83,Cafes,Espresso,3,No,frio,pequeña,7,Recurrente,Tarjeta
T-1096,Oeste,S-37,20.784051,-103.433094,6/5/2024,8:33:00,maÃ±ana,wednesday,verano,35.09,Tes,Te Chai,3,No,soleado,mediana,8,Recurrente,Efectivo
T-1097,Norte,S-13,25.897395,-100.634332,12/30/2024,14:13:00,tarde,monday,invierno,13.76,Tes,Te Verde,1,No,lluvioso,mediana,8,Recurrente,Digital
T-1098,Norte,S-13,25.897395,-100.634332,11/20/2024,19:56:00,noche,wednesday,otoÃ±o,57.3,Cafes,Espresso,4,No,lluvioso,mediana,8,Recurrente,Digital
T-1099,Sur,S-17,18.367993,-93.044672,5/9/2024,9:52:00,maÃ±ana,thursday,primavera,28.64,Cafes,Latte,3,No,lluvioso,mediana,11,Nuevo,Digital
T-1100,Sur,S-17,18.367993,-93.044672,8/3/2024,6:27:00,maÃ±ana,saturday,verano,46.86,Tes,Te Chai,5,No,soleado,mediana,11,Nuevo,Digital
T-1101,Norte,S-8,25.84766,-100.380484,1/22/2024,20:06:00,noche,monday,invierno,55.65,Cafes,Latte,4,No,lluvioso,mediana,9,Nuevo,Tarjeta
T-1102,Oeste,S-40,20.708795,-103.539407,5/25/2024,13:14:00,tarde,saturday,primavera,36.61,Reposteria,Croissant,2,No,lluvioso,pequeña,7,Recurrente,Digital
T-1103,Norte,S-14,25.590542,-100.428916,3/23/2024,11:39:00,maÃ±ana,saturday,primavera,16.1,Snacks Salados,Chips,1,No,lluvioso,mediana,11,Nuevo,Digital
T-1104,Norte,S-14,25.590542,-100.428916,3/25/2024,19:17:00,noche,monday,primavera,40.83,Cafes,Americano,3,No,soleado,mediana,11,Nuevo,Digital
T-1105,Norte,S-7,25.735596,-100.143284,12/30/2024,13:47:00,tarde,monday,invierno,14.08,Snacks Salados,Pretzels,1,No,lluvioso,mediana,8,Recurrente,Efectivo
T-1106,Norte,S-7,25.735596,-100.143284,6/24/2024,9:32:00,maÃ±ana,monday,verano,60.84,Reposteria,Croissant,5,No,soleado,mediana,8,Recurrente,Efectivo
T-1107,Norte,S-7,25.735596,-100.143284,12/15/2024,9:13:00,maÃ±ana,sunday,invierno,23.72,Cafes,Espresso,3,No,frio,mediana,8,Recurrente,Efectivo
T-1108,Norte,S-2,25.482513,-100.60447,11/26/2024,15:45:00,tarde,tuesday,otoÃ±o,29.73,Cafes,Espresso,3,No,soleado,grande,15,Nuevo,Digital
T-1109,Sur,S-17,18.367993,-93.044672,5/17/2024,8:30:00,maÃ±ana,friday,primavera,65.51,Cafes,Americano,5,No,soleado,mediana,11,Nuevo,Tarjeta
T-1110,Sur,S-17,18.367993,-93.044672,1/25/2024,12:45:00,tarde,thursday,invierno,34.76,Cafes,Americano,6,Si,frio,mediana,11,Nuevo,Tarjeta
T-1111,Norte,S-10,25.98204,-100.109054,4/5/2024,8:10:00,maÃ±ana,friday,primavera,69.28,Cafes,Latte,6,Si,soleado,grande,13,Recurrente,Tarjeta
T-1112,Norte,S-10,25.98204,-100.109054,8/28/2024,19:15:00,noche,wednesday,verano,28.37,Cafes,Latte,5,No,soleado,grande,13,Recurrente,Tarjeta
T-1113,Norte,S-8,25.84766,-100.380484,4/1/2024,7:15:00,maÃ±ana,monday,primavera,15.62,Cafes,Latte,3,No,soleado,mediana,9,Recurrente,Tarjeta
T-1114,Norte,S-4,25.722893,-100.243706,3/8/2024,10:53:00,maÃ±ana,friday,primavera,27.01,Tes,Te Chai,4,No,lluvioso,mediana,9,Nuevo,Tarjeta
T-1115,Norte,S-5,25.312026,-100.641144,1/1/2024,10:51:00,maÃ±ana,monday,invierno,80.29,Reposteria,Croissant,5,No,lluvioso,grande,14,Nuevo,Tarjeta
T-1116,Norte,S-5,25.312026,-100.641144,6/30/2024,16:45:00,tarde,sunday,verano,48.35,Snacks Salados,Pretzels,3,No,soleado,grande,14,Nuevo,Tarjeta
T-1117,Norte,S-5,25.312026,-100.641144,6/1/2024,9:24:00,maÃ±ana,saturday,verano,6.99,Cafes,Espresso,1,No,soleado,grande,14,Recurrente,Digital
T-1118,Norte,S-5,25.312026,-100.641144,11/22/2024,15:55:00,tarde,friday,otoÃ±o,40.98,Reposteria,Croissant,4,No,soleado,grande,14,Recurrente,Digital
T-1119,Este,S-26,19.56874,-98.971744,7/9/2024,21:08:00,noche,tuesday,verano,27.94,Tes,Te Verde,2,No,soleado,mediana,8,Recurrente,Tarjeta
T-1120,Este,S-26,19.56874,-98.971744,1/28/2024,9:56:00,maÃ±ana,sunday,invierno,31.55,Cafes,Espresso,3,No,lluvioso,mediana,8,Recurrente,Tarjeta
T-1121,Sur,S-22,17.82101,-93.283666,9/16/2024,6:09:00,maÃ±ana,monday,otoÃ±o,17.43,Cafes,Americano,2,No,lluvioso,mediana,11,Recurrente,Efectivo
T-1122,Sur,S-22,17.82101,-93.283666,11/9/2024,16:20:00,tarde,saturday,otoÃ±o,46.92,Tes,Te Negro,5,No,lluvioso,mediana,11,Recurrente,Efectivo
T-1123,Sur,S-22,17.82101,-93.283666,1/19/2024,16:46:00,tarde,friday,invierno,82.86,Snacks Salados,Chips,4,No,frio,mediana,11,Recurrente,Efectivo
T-1124,Norte,S-6,25.472729,-100.234485,5/21/2024,6:02:00,maÃ±ana,tuesday,primavera,13.87,Cafes,Latte,2,No,lluvioso,mediana,11,Recurrente,Digital
T-1125,Norte,S-6,25.472729,-100.234485,10/17/2024,7:00:00,maÃ±ana,thursday,otoÃ±o,38.61,Cafes,Latte,3,No,soleado,mediana,11,Recurrente,Digital
T-1126,Norte,S-8,25.84766,-100.380484,6/24/2024,14:54:00,tarde,monday,verano,69.46,Cafes,Espresso,5,No,soleado,mediana,9,Recurrente,Efectivo
T-1127,Norte,S-8,25.84766,-100.380484,6/16/2024,17:43:00,tarde,sunday,verano,110.46,Snacks Salados,Palomitas,5,No,soleado,mediana,9,Recurrente,Efectivo
T-1128,Este,S-31,19.58313,-99.357508,9/17/2024,11:25:00,maÃ±ana,tuesday,otoÃ±o,36.66,Snacks Salados,Pretzels,3,No,soleado,mediana,8,Recurrente,Tarjeta
T-1129,Norte,S-10,25.98204,-100.109054,7/30/2024,15:36:00,tarde,tuesday,verano,19.62,Cafes,Latte,2,No,soleado,grande,13,Recurrente,Efectivo
T-1130,Este,S-26,19.56874,-98.971744,7/31/2024,12:21:00,tarde,wednesday,verano,69.56,Snacks Salados,Chips,3,No,soleado,mediana,8,Nuevo,Tarjeta
T-1131,Este,S-26,19.56874,-98.971744,4/19/2024,13:18:00,tarde,friday,primavera,44.72,Reposteria,Muffin,3,No,soleado,mediana,8,Nuevo,Tarjeta
T-1132,Norte,S-6,25.472729,-100.234485,3/17/2024,15:57:00,tarde,sunday,primavera,20.06,Snacks Salados,Palomitas,2,No,soleado,mediana,11,Nuevo,Digital
T-1133,Sur,S-24,17.811879,-92.838952,12/7/2024,12:10:00,tarde,saturday,invierno,26.98,Tes,Te Verde,5,No,lluvioso,pequeña,7,Recurrente,Digital
T-1134,Este,S-32,19.292026,-98.918549,10/30/2024,10:04:00,maÃ±ana,wednesday,otoÃ±o,32.87,Cafes,Espresso,5,No,lluvioso,grande,15,Recurrente,Efectivo
T-1135,Este,S-32,19.292026,-98.918549,4/24/2024,12:25:00,tarde,wednesday,primavera,61.53,Reposteria,Donut,4,No,lluvioso,grande,15,Recurrente,Efectivo
T-1136,Este,S-32,19.292026,-98.918549,12/27/2024,21:51:00,noche,friday,invierno,50.76,Reposteria,Croissant,3,No,frio,grande,15,Recurrente,Efectivo
T-1137,Oeste,S-38,20.991338,-103.382519,2/25/2024,19:09:00,noche,sunday,invierno,36.56,Cafes,Espresso,3,No,frio,mediana,11,Nuevo,Efectivo
T-1138,Oeste,S-46,20.893363,-103.411872,12/1/2024,7:25:00,maÃ±ana,sunday,invierno,13.04,Cafes,Latte,1,No,frio,pequeña,5,Recurrente,Efectivo
T-1139,Oeste,S-46,20.893363,-103.411872,8/25/2024,15:50:00,tarde,sunday,verano,59.61,Reposteria,Croissant,4,No,soleado,pequeña,5,Recurrente,Efectivo
T-1140,Norte,S-1,25.375665,-100.12286,7/31/2024,8:09:00,maÃ±ana,wednesday,verano,19.91,Cafes,Latte,2,No,soleado,grande,14,Recurrente,Efectivo
T-1141,Norte,S-1,25.375665,-100.12286,4/2/2024,12:40:00,tarde,tuesday,primavera,34.71,Reposteria,Donut,3,No,lluvioso,grande,14,Recurrente,Efectivo
T-1142,Oeste,S-44,20.332428,-103.711907,9/28/2024,10:37:00,maÃ±ana,saturday,otoÃ±o,12.19,Cafes,Americano,1,No,soleado,mediana,11,Recurrente,Digital
T-1143,Oeste,S-44,20.332428,-103.711907,1/23/2024,6:26:00,maÃ±ana,tuesday,invierno,44.35,Cafes,Espresso,4,No,frio,mediana,11,Recurrente,Digital
T-1144,Oeste,S-44,20.332428,-103.711907,4/24/2024,14:57:00,tarde,wednesday,primavera,69.9,Reposteria,Donut,5,No,soleado,mediana,11,Recurrente,Digital
T-1145,Sur,S-16,18.173285,-92.918518,8/8/2024,6:51:00,maÃ±ana,thursday,verano,51.23,Reposteria,Donut,5,No,soleado,mediana,11,Nuevo,Tarjeta
T-1146,Sur,S-16,18.173285,-92.918518,1/27/2024,16:13:00,tarde,saturday,invierno,59.72,Reposteria,Muffin,4,No,lluvioso,mediana,11,Nuevo,Tarjeta
T-1147,Sur,S-16,18.173285,-92.918518,8/7/2024,11:15:00,maÃ±ana,wednesday,verano,21.24,Snacks Salados,Chips,1,No,soleado,mediana,11,Nuevo,Tarjeta
T-1148,Oeste,S-43,21.05773,-103.341979,3/23/2024,19:46:00,noche,saturday,primavera,35.75,Cafes,Espresso,3,No,soleado,mediana,10,Recurrente,Tarjeta
